human curve 1,human curve 2,human curve 3
0.2234090167415727,0.3292121406536232,0.29559612800543356
0.19196349715204847,0.30875721550492474,0.25614307747617093
0.18847699247723015,0.3319359847365655,0.22027714041921245
0.4736436814688022,0.3951268832166665,0.41405922957084274
0.591174330393334,0.5178365743217918,0.5285134895548891
